Year,Unnamed: 0,GEOID,TTI,PTI,BTI,Peak,w_geocode,Population,Jobs,Jobs_Capita,Severity,Variability
2020,1340,150030106022,1.2717377687041584,1.9255083682947849,0.0473099306431539,pm,150030106022.0,1881.0,69.0,27.26086956521739,1.5986230684994718,1.5140765774824696
2020,1341,150030106023,1.631259154048685,2.929105755677749,0.1271525840968984,pm,150030106023.0,2169.0,506.0,4.286561264822135,2.2801824548632172,1.795610310236659
2020,1342,150030107011,1.198979738119881,1.619066226284609,0.0420667902992249,pm,150030107011.0,1402.0,49.0,28.612244897959183,1.409022982202245,1.350369964402789
2020,1343,150030107012,1.1799327890896918,1.53206093778279,0.0814396287232665,pm,150030107012.0,951.0,85.0,11.188235294117646,1.355996863436241,1.2984306834669475
2020,1344,150030107013,1.3396066806369984,2.235105062097096,0.0941716231989023,pm,150030107013.0,1575.0,212.0,7.429245283018868,1.7873558713670472,1.6684785873374994
2020,1345,150030107021,1.245272229317617,1.690680164465571,0.0420774546014715,pm,150030107021.0,1409.0,424.0,3.32311320754717,1.4679761968915939,1.3576791681864038
2020,1346,150030107022,1.3483780239295218,2.383122973882439,0.0102217339354465,pm,150030107022.0,1031.0,50.0,20.62,1.8657504989059803,1.7673997436841955
2020,1347,150030107023,1.3483780239295218,2.383122973882439,0.0102217339354465,pm,150030107023.0,1436.0,86.0,16.697674418604652,1.8657504989059803,1.7673997436841955
2020,1348,150030109011,1.300811473862993,2.2211266276655968,0.020957979124982,pm,150030109011.0,951.0,269.0,3.5353159851301115,1.7609690507642948,1.7074931089511094
2020,1349,150030109012,1.4900464159173463,2.624980576570085,0.2583927514343629,pm,150030109012.0,2016.0,197.0,10.233502538071066,2.0575134962437156,1.761677051485686
2020,1350,150030109032,1.7810197848417564,2.9613859786148726,0.4087325204902354,pm,150030109032.0,785.0,362.0,2.1685082872928176,2.3712028817283146,1.662747378675522
2020,1351,150030110001,1.3479713327931429,2.0740951688422222,0.0869470730483435,pm,150030110001.0,2038.0,1220.0,1.6704918032786886,1.7110332508176826,1.5386789899637345
2020,1352,150030110002,1.501690978726033,2.3459022442617194,0.14396216245063,pm,150030110002.0,1644.0,1560.0,1.0538461538461539,1.9237966114938763,1.56217376111021
2020,1353,150030111031,1.3680133978833762,2.25648627835776,0.0967883381470397,pm,150030111031.0,2795.0,263.0,10.627376425855513,1.812249838120568,1.6494621191934604
2020,1354,150030111032,1.4966469100609467,2.095506836529435,0.0909955148921074,pm,150030111032.0,1127.0,121.0,9.314049586776859,1.7960768732951908,1.4001344087524967
2020,1355,150030111051,1.9516440632740304,3.0343253496371663,0.1643943583730588,pm,150030111051.0,920.0,339.0,2.713864306784661,2.4929847064555983,1.5547534546575343
2020,1356,150030111053,1.9250645040291656,3.0826495528143987,0.3369529783064831,pm,150030111053.0,934.0,1940.0,0.4814432989690722,2.5038570284217823,1.601322733010974
2020,1357,150030111063,1.2172314665177806,1.9265102524239843,0.0043975048842747,pm,150030111063.0,1362.0,119.0,11.445378151260504,1.5718708594708826,1.5826983654434168
2020,1358,150030112015,2.4440052700922266,5.499341238471674,0.3622754439045898,pm,150030112015.0,1013.0,456.0,2.2214912280701755,3.97167325428195,2.2501347708894883
2020,1359,150030113002,1.2172314665177806,1.9265102524239843,0.0043975048842747,pm,150030113002.0,1089.0,193.0,5.642487046632124,1.5718708594708826,1.5826983654434168
2020,1360,150030113003,1.2172314665177806,1.9265102524239843,0.0043975048842747,pm,150030113003.0,3432.0,243.0,14.123456790123457,1.5718708594708826,1.5826983654434168
2020,1361,150030115001,1.4230199918753663,2.2423195673995497,0.016894016336544,pm,150030115001.0,2301.0,24.0,95.875,1.832669779637458,1.5757470592134457
2020,1362,150030115003,1.4438829687897703,2.4274076245596974,0.0463341689153279,pm,150030115003.0,2143.0,75.0,28.573333333333334,1.9356452966747337,1.6811664636464927
2020,1363,150030115004,1.4334514803325684,2.334863595979624,0.0316140926259359,pm,150030115004.0,2903.0,196.0,14.811224489795919,1.8841575381560962,1.6288403395683284
2020,1364,150030115005,1.5283353452382715,2.816263870491786,0.2878713459364848,pm,150030115005.0,962.0,6349.0,0.15151992439754292,2.1722996078650287,1.8427002158042238
2020,1365,150039400031,1.1711115612515943,1.712463921273477,0.0037429477708994,pm,150039400031.0,1926.0,57.0,33.78947368421053,1.4417877412625355,1.4622551582048482
2020,1366,150039400041,1.1711115612515943,1.712463921273477,0.0037429477708994,pm,150039400041.0,2354.0,323.0,7.287925696594427,1.4417877412625355,1.4622551582048482
2020,1367,150039813001,1.370260379010105,3.024078569140348,0.1835021872728262,pm,150039813001.0,95.0,7652.0,0.012415054887611082,2.1971694740752263,2.206937174469705
2020,1368,150039818031,1.510691404768446,2.525389711879033,1.0041267195903405,pm,150039818031.0,3054.0,34.0,89.82352941176471,2.0180405583237397,1.6716780832324367
2020,1369,150039820001,1.059504637092799,2.481064549189876,0.1878466704689582,pm,150039820001.0,1161.0,24.0,48.375,1.7702845931413376,2.3417212745738714
2019,1370,150030001071,1.123728457976348,1.459343321002538,0.0030687701457796,am,150030001071.0,1356.0,217.0,6.248847926267281,1.291535889489443,1.2986618881491865
2019,1371,150030001101,1.1237284579763478,1.4593433210025382,0.0030687701457796,am,150030001101.0,1095.0,82.0,13.353658536585366,1.291535889489443,1.298661888149187
2019,1372,150030001102,1.1481484946272351,1.6132954583521808,0.0041908874896409,am,150030001102.0,1145.0,16.0,71.5625,1.380721976489708,1.4051278784073684
2019,1373,150030001103,1.1237284579763478,1.4593433210025382,0.0030687701457796,am,150030001103.0,1824.0,75.0,24.32,1.291535889489443,1.298661888149187
2019,1379,150030001141,1.1443085151498058,1.5538930388066774,0.0039193048810224,am,150030001141.0,1559.0,43.0,36.25581395348837,1.3491007769782417,1.357931902309799
2019,1380,150030003022,1.1443085151498058,1.5538930388066772,0.0039193048810224,am,150030003022.0,435.0,517.0,0.8413926499032882,1.3491007769782415,1.3579319023097989
2019,1382,150030004011,1.2694560805817403,3.593942316628821,0.2463316319780975,am,150030004011.0,2552.0,503.0,5.073558648111332,2.4316991986052807,2.831088346894099
2019,1383,150030004021,1.2525653125467089,2.1791129410425687,0.0127172911340265,am,150030004021.0,2071.0,12.0,172.58333333333334,1.7158391267946387,1.739720012373653
2019,1384,150030004022,1.252565312546709,2.1791129410425687,0.0127172911340266,am,150030004022.0,1562.0,137.0,11.401459854014599,1.715839126794639,1.7397200123736525
2019,1385,150030005001,1.4815820743507049,3.178933967068408,0.1079251049760111,am,150030005001.0,816.0,152.0,5.368421052631579,2.3302580207095565,2.145634738771767
2019,1386,150030005004,1.3358366448120755,3.7699963706069695,1.0101996412551202,am,150030005004.0,940.0,99.0,9.494949494949495,2.5529165077095226,2.8221986462553805
2019,1387,150030007003,1.554187315139276,3.89651299349937,0.1534891685328656,am,150030007003.0,634.0,23.0,27.565217391304348,2.725350154319323,2.5071064186044976
2019,1388,150030008001,1.7590723426883803,3.953530767397084,0.1457567247405953,am,150030008001.0,1155.0,129.0,8.953488372093023,2.856301555042732,2.247508912200237
2019,1389,150030009012,1.5187366044536847,4.902765365668679,0.2424755868258254,am,150030009012.0,1537.0,391.0,3.9309462915601023,3.210750985061182,3.2281867384320315
2019,1390,150030009031,1.554187315139276,3.8965129934993694,0.1534891685328656,am,150030009031.0,1509.0,61.0,24.737704918032787,2.725350154319323,2.507106418604497
2019,1391,150030013001,1.0739189103960078,1.2010607149306505,0.1475465709641573,am,150030013001.0,1206.0,241.0,5.004149377593361,1.137489812663329,1.1183905072383529
2019,1392,150030013003,1.9556676150883,2.770018583326134,0.3304480576637453,am,150030013003.0,1142.0,736.0,1.5516304347826086,2.362843099207217,1.4164056110327652
2019,1393,150030013004,2.076423859510931,3.615205969700376,0.3427298858337517,am,150030013004.0,853.0,2110.0,0.4042654028436019,2.8458149146056533,1.741073217368963
2019,1394,150030019011,1.377216258398523,1.9520335369915685,0.0942430932605362,am,150030019011.0,214.0,14996.0,0.01427047212590024,1.6646248976950457,1.4173761928002968
2019,1399,150030020051,1.6916527545909856,2.666110183639399,0.2225467599031217,am,150030020051.0,709.0,229.0,3.096069868995633,2.1788814691151925,1.5760386854830746
2019,1409,150030024011,1.4808555527245195,2.459269077873109,0.0312268904554176,am,150030024011.0,745.0,6.0,124.16666666666667,1.9700623152988144,1.6607082799861723
2019,1410,150030024013,1.4808555527245195,2.459269077873109,0.0312268904554176,am,150030024013.0,1233.0,4.0,308.25,1.9700623152988144,1.6607082799861723
2019,1413,150030025001,1.4715271771459997,2.336772203042746,0.0365279945248138,am,150030025001.0,1592.0,1026.0,1.5516569200779726,1.9041496900943728,1.587991196720453
2019,1414,150030025002,1.5021580217586092,2.340968171302694,0.0441311078601338,am,150030025002.0,1917.0,246.0,7.7926829268292686,1.9215630965306516,1.5584034019017994
2019,1415,150030026001,1.3808749771349462,2.004613502992067,0.1039694871911743,am,150030026001.0,1143.0,2246.0,0.5089047195013358,1.6927442400635067,1.4516980437658882
2019,1416,150030026002,1.3391102202523075,1.916852636728758,0.255413063334424,am,150030026002.0,886.0,1263.0,0.7015043547110056,1.6279814284905327,1.4314375379553115
2019,1417,150030026003,1.3703276203622157,2.0224591355961947,0.1634239237788744,am,150030026003.0,1142.0,975.0,1.1712820512820512,1.6963933779792053,1.4758946003449909
2019,1418,150030026004,1.3682836226598156,2.085002985473664,0.0468465711947565,am,150030026004.0,1065.0,817.0,1.303549571603427,1.7266433040667397,1.52380906337285
2019,1419,150030027011,1.466818477553676,2.074170461938842,0.033737320460944,am,150030027011.0,1288.0,1191.0,1.0814441645675903,1.770494469746259,1.4140607673541807
2019,1420,150030027012,1.6202156800345102,2.266375064295452,0.1318198133673267,am,150030027012.0,3372.0,127.0,26.551181102362204,1.943295372164981,1.3988107214510965
2019,1421,150030027013,1.755257430177402,2.6920570537799704,0.2418506051594004,am,150030027013.0,915.0,91.0,10.054945054945055,2.223657241978686,1.533710672575183
2019,1422,150030027021,1.536015375815369,2.030782075771669,0.1438298717009266,am,150030027021.0,2153.0,64.0,33.640625,1.7833987257935189,1.3221105125289914
2019,1423,150030027022,1.3807096606504994,1.5884095320271077,0.1798036479799462,am,150030027022.0,1203.0,1443.0,0.8336798336798337,1.4845595963388036,1.1504297951234395
2019,1424,150030027023,1.2989596879544036,1.4962751316850806,0.092705003676509,am,150030027023.0,1653.0,216.0,7.652777777777778,1.397617409819742,1.1519026691593552
2019,1431,150030035011,1.32221663703529,1.883303647534727,0.0220507018650653,am,150030035011.0,782.0,961.0,0.813735691987513,1.6027601422850084,1.424353313052785
2019,1432,150030035012,1.3245539498009258,1.9083879319021635,0.0217794532102888,am,150030035012.0,1566.0,1056.0,1.4829545454545454,1.6164709408515447,1.440777804625463
2019,1445,150030039001,1.4345043542539897,2.0558599808159626,0.1864406422871002,am,150030039001.0,283.0,10589.0,0.026725847577674947,1.7451821675349761,1.4331500456721216
2019,1446,150030040001,1.502898967047329,2.279894653647126,0.1332751253301466,am,150030040001.0,667.0,25535.0,0.02612101037791267,1.8913968103472274,1.516997951050776
2019,1447,150030040002,1.4728063771646829,2.123010696811533,0.2144613379873554,am,150030040002.0,598.0,4468.0,0.13384064458370637,1.797908536988108,1.4414730474609747
2019,1455,150030045001,1.4827175839905495,2.8770458825544023,0.0043708769375813,am,150030045001.0,1622.0,392.0,4.137755102040816,2.179881733272476,1.9403869716114055
2019,1456,150030045002,1.4006759348162356,2.738433504051053,0.0948991336067091,am,150030045002.0,553.0,38.0,14.552631578947368,2.0695547194336443,1.955079998151269
2019,1457,150030045003,1.1192343182038706,1.365788773446187,0.0419909379786209,am,150030045003.0,869.0,129.0,6.736434108527132,1.2425115458250289,1.2202885054829118
2019,1458,150030045004,1.4460649941692756,2.555026721618311,0.1198301476915083,am,150030045004.0,2264.0,148.0,15.297297297297296,2.000545857893793,1.7668823544726657
2019,1459,150030046002,1.4667573691568092,3.010775462266432,0.1041017099043127,am,150030046002.0,1603.0,188.0,8.52659574468085,2.2387664157116207,2.0526745088025216
2019,1461,150030051001,1.4989042470063645,2.4079684679335136,0.184765734666625,am,150030051001.0,1285.0,102.0,12.598039215686274,1.953436357469939,1.6064858530775044
2019,1462,150030051002,1.6076410447067573,2.7613657712922506,0.1568070873116567,am,150030051002.0,1611.0,426.0,3.7816901408450705,2.184503407999504,1.7176507034230015
2019,1463,150030052001,1.41278045595844,2.295376882758403,0.1706053456594031,am,150030052001.0,602.0,1027.0,0.5861733203505355,1.8540786693584215,1.6247229872678295
2019,1464,150030052002,1.4767555076925047,2.498301377687974,0.0387509803764603,am,150030052002.0,1784.0,601.0,2.968386023294509,1.9875284426902393,1.6917501676304423
2019,1465,150030053001,1.5326007876759504,2.321457654407705,0.1313200090905715,am,150030053001.0,2771.0,447.0,6.199105145413871,1.9270292210418276,1.5147177745667117
2019,1466,150030053002,1.3877644576953811,2.156883358270183,0.1229643924502135,am,150030053002.0,1181.0,432.0,2.7337962962962963,1.772323907982782,1.554214295019527
2019,1467,150030054001,1.494820756878087,2.3434007704002493,0.0222521437270301,am,150030054001.0,1681.0,9.0,186.77777777777777,1.9191107636391682,1.5676801112224388
2019,1468,150030055001,1.531126668726401,2.5206583571497365,0.1951288119605326,am,150030055001.0,698.0,398.0,1.7537688442211055,2.0258925129380687,1.6462768291054803
2019,1474,150030057001,1.3970329226630829,2.1075451143993487,0.154271779791762,am,150030057001.0,1447.0,15101.0,0.09582146877690219,1.7522890185312159,1.5085865767442743
2019,1475,150030057002,1.5655620694662973,2.5425297575300863,0.1582977193249229,am,150030057002.0,1193.0,2782.0,0.4288281811646298,2.0540459134981917,1.624036381002025
2019,1476,150030058001,1.458415714472748,2.3188219169605304,0.037649776700346,am,150030058001.0,868.0,92.0,9.434782608695652,1.8886188157166393,1.5899594977957567
2019,1477,150030058002,1.3790656402348218,1.9909252066306704,0.1038192350715022,am,150030058002.0,2213.0,1765.0,1.2538243626062322,1.684995423432746,1.4436768987237356
2019,1478,150030059001,1.536084185551079,2.4922395447686667,0.0558404008718433,am,150030059001.0,2363.0,11141.0,0.21209945247284803,2.0141618651598727,1.6224628625250521
2019,1479,150030059002,1.3275788245050415,1.8638946669492649,0.290387323030802,am,150030059002.0,1168.0,1274.0,0.9167974882260597,1.5957367457271532,1.4039804134750167
2019,1480,150030060001,2.55592469545958,3.9999999999999982,0.2214839424141748,am,150030060001.0,1697.0,530.0,3.20188679245283,3.277962347729789,1.5649913344887338
2019,1481,150030061001,1.577690694209668,2.659284439458593,0.0943921234673368,am,150030061001.0,1697.0,351.0,4.834757834757835,2.1184875668341308,1.6855550008747064
2019,1482,150030061002,1.776059406521693,3.1014348518093184,0.1644267294016622,am,150030061002.0,2492.0,235.0,10.604255319148937,2.4387471291655056,1.7462449963221076
2019,1485,150030063011,1.375374679032557,2.2321716541185115,0.1857374811787597,am,150030063011.0,1302.0,159.0,8.18867924528302,1.8037731665755343,1.6229553213009769
2019,1486,150030063021,1.230426465848549,1.8319826143610136,0.0722907808876621,am,150030063021.0,2954.0,12.0,246.16666666666666,1.5312045401047814,1.4889005277512528
2019,1487,150030064011,1.4843195524993038,2.64536917808189,0.0416737224068553,am,150030064011.0,2285.0,52.0,43.94230769230769,2.064844365290597,1.7822100191482393
2019,1488,150030064023,1.3158230370665602,1.881243523316059,0.0149959627207338,am,150030064023.0,2204.0,8.0,275.5,1.5985332801913095,1.429708608469132
2019,1489,150030065001,1.1420781119587893,1.5571222411572716,0.0187714596217584,am,150030065001.0,1133.0,209.0,5.421052631578948,1.3496001765580306,1.363411333123823
2019,1497,150030069001,1.7326223645050822,3.5195392371313847,0.2992627057185313,am,150030069001.0,3185.0,10.0,318.5,2.6260808008182335,2.0313366081573867
2019,1498,150030069002,1.583269031279943,3.1034314294023053,0.2402268433806064,am,150030069002.0,917.0,59.0,15.542372881355933,2.343350230341124,1.9601415603344658
2019,1502,150030074001,1.5500328111233632,2.6700273364109126,0.2213586269165388,am,150030074001.0,5274.0,2994.0,1.7615230460921845,2.110030073767138,1.722561817562978
2019,1505,150030075041,1.2680221228406383,1.8729614681498865,0.1144047702391997,am,150030075041.0,1698.0,97.0,17.50515463917526,1.5704917954952624,1.4770731790972667
2019,1506,150030075042,1.6676710209516123,3.0322815789735933,0.0631344228530959,am,150030075042.0,1601.0,17.0,94.17647058823529,2.349976299962603,1.8182732330764506
2019,1510,150030077012,1.1838424678888864,1.6000972731438134,0.0741539430607809,am,150030077012.0,1446.0,1186.0,1.2192242833052276,1.39196987051635,1.3516133409179203
2019,1511,150030077013,1.2627658575424563,1.8954726924563663,0.031177916734724,am,150030077013.0,1097.0,66.0,16.62121212121212,1.5791192749994112,1.5010484177528036
2019,1512,150030077021,1.1906065502608347,1.4106658860320145,0.0094908991348574,am,150030077021.0,432.0,19.0,22.736842105263158,1.3006362181464246,1.1848296027961291
2019,1514,150030078071,1.041708426489862,1.1320638347081953,0.0087276527230606,am,150030078071.0,883.0,28.0,31.535714285714285,1.0868861305990287,1.086737714624038
2019,1515,150030078074,1.041708426489862,1.1320638347081953,0.0087276527230606,am,150030078074.0,1216.0,18.0,67.55555555555556,1.0868861305990287,1.086737714624038
2019,1516,150030078075,1.041708426489862,1.1320638347081953,0.0087276527230606,am,150030078075.0,863.0,255.0,3.384313725490196,1.0868861305990287,1.086737714624038
2019,1517,150030078081,1.313587434640372,1.9217483363070813,0.0149654319902215,am,150030078081.0,1541.0,2263.0,0.6809544851966416,1.6176678854737268,1.462977100441897
2019,1518,150030078082,1.3280244207887215,2.002007476964419,0.0903551900712144,am,150030078082.0,2245.0,45.0,49.888888888888886,1.6650159488765701,1.5075080289377623
2019,1519,150030080011,1.5269817799042125,2.280390192111431,0.0164263529572576,am,150030080011.0,1678.0,962.0,1.7442827442827442,1.9036859860078217,1.4933971198100868
2019,1520,150030080012,1.4738544342812738,2.222925822505142,0.024659016071597,am,150030080012.0,734.0,382.0,1.9214659685863875,1.8483901283932078,1.5082397357573194
2019,1521,150030080021,1.3905580064092995,1.909902648201709,0.0313871809684231,am,150030080021.0,1366.0,3602.0,0.3792337590227651,1.6502303273055041,1.3734793078740108
2019,1522,150030080022,1.1426983348484197,1.4939126214069518,0.0135889652539141,am,150030080022.0,1677.0,39.0,43.0,1.3183054781276857,1.3073552098989636
2019,1524,150030083022,1.585033331502363,2.8386973484937665,0.0205349255139281,am,150030083022.0,2060.0,7.0,294.2857142857143,2.211865339998065,1.790938582851836
2019,1527,150030084051,1.37553478764944,2.517605442527459,0.0186684974046314,am,150030084051.0,4632.0,176.0,26.318181818181817,1.9465701150884496,1.8302739161032984
2019,1529,150030084071,1.5850333315023628,2.838697348493767,0.0205349255139281,am,150030084071.0,4283.0,22.0,194.6818181818182,2.211865339998065,1.7909385828518365
2019,1530,150030084081,1.4974059422472088,2.500504826798557,0.0183909347045742,am,150030084081.0,5388.0,220.0,24.490909090909092,1.998955384522883,1.6698910804681082
2019,1531,150030084101,1.3840570406072046,2.056801747379027,0.0153951115210237,am,150030084101.0,5060.0,36.0,140.55555555555554,1.720429393993116,1.4860671829512753
2019,1532,150030084112,1.3227334235453314,1.912719891745602,0.0143791902852623,am,150030084112.0,2408.0,208.0,11.576923076923077,1.6177266576454667,1.4460358056265985
2019,1534,150030085021,1.5929349056030373,2.574575292526192,0.1033454274228664,am,150030085021.0,2491.0,2836.0,0.8783497884344147,2.0837550990646148,1.616246391155284
2019,1537,150030086091,1.285428380592157,1.6966119556188513,0.2221358048890292,am,150030086091.0,1418.0,1397.0,1.0150322118826056,1.491020168105504,1.319880579295499
2019,1539,150030086101,1.1160235251779909,1.3682161482209765,0.0301787899579307,am,150030086101.0,1020.0,4552.0,0.22407732864674867,1.2421198366994837,1.2259742893885361
2019,1540,150030086111,1.1027505426815256,1.3014710199937067,0.0193609163339533,am,150030086111.0,27.0,296.0,0.09121621621621621,1.2021107813376162,1.180204379522642
2019,1553,150030087021,1.6612982358804351,2.514396893805513,0.0063691026627232,am,150030087021.0,3648.0,1130.0,3.2283185840707964,2.087847564842974,1.5135132509624092
2019,1554,150030087022,1.6612982358804351,2.514396893805513,0.0063691026627232,am,150030087022.0,1539.0,663.0,2.321266968325792,2.087847564842974,1.5135132509624092
2019,1561,150030089061,1.330351595155449,2.13326940572408,0.0086777855603938,am,150030089061.0,700.0,18.0,38.888888888888886,1.7318105004397646,1.6035380522656582
2019,1562,150030089062,2.132972105157536,3.3103959672035246,1.5677234890123906,am,150030089062.0,862.0,58.0,14.862068965517242,2.7216840361805303,1.5520109049710367
2019,1563,150030089063,1.3869010634369658,2.566787446953308,0.8474086044451067,am,150030089063.0,2137.0,185.0,11.551351351351352,1.9768442551951368,1.8507357984082817
2019,1566,150030089091,2.2615266623369084,2.8522905479256764,1.0768262250819058,am,150030089091.0,2798.0,73.0,38.32876712328767,2.5569086051312926,1.2612234891709446
2019,1567,150030089121,2.8038274409380617,4.297848225501145,0.0913037772240574,am,150030089121.0,2955.0,11.0,268.6363636363636,3.550837833219603,1.5328504753000194
2019,1568,150030089131,2.7106791214339814,5.703357737944963,0.0719939123699187,am,150030089131.0,2407.0,49.0,49.12244897959184,4.207018429689472,2.1040327838316104
2019,1569,150030089132,1.569527522630925,3.068662862467977,0.1177777032478887,am,150030089132.0,1699.0,11.0,154.45454545454547,2.319095192549451,1.9551507177931622
2019,1573,150030089171,1.0663933109767434,1.1976809803016193,0.0159612927291169,am,150030089171.0,2210.0,16.0,138.125,1.1320371456391813,1.1231137404684444
2019,1574,150030089172,1.5470976090420328,2.741880084046924,1.2786709569910146,am,150030089172.0,2401.0,1711.0,1.4032729398012858,2.1444888465444785,1.772273493296072
2019,1575,150030089181,1.5253013905546375,3.131664747912467,1.8972147899653773,am,150030089181.0,2029.0,42.0,48.30952380952381,2.328483069233552,2.053144884876631
2019,1576,150030089182,1.0959551702044477,1.3309579649300474,0.0082175914578118,am,150030089182.0,608.0,13.0,46.76923076923077,1.2134565675672475,1.2144273790704054
2019,1577,150030089183,1.320103757671536,2.4179675419201843,1.2597663866277664,am,150030089183.0,899.0,135.0,6.659259259259259,1.86903564979586,1.8316496168339937
2019,1578,150030089184,1.1453342079358757,1.520254884308852,0.0086706258600209,am,150030089184.0,1733.0,2.0,866.5,1.3327945461223638,1.3273460914510353
2019,1581,150030089211,1.343601936875658,2.0177499662754617,0.2363207131118004,am,150030089211.0,2626.0,37.0,70.97297297297297,1.6806759515755598,1.501746842496694
2019,1592,150030089261,1.0642609981143338,1.1555028603466484,0.0451414778581097,am,150030089261.0,1654.0,1548.0,1.0684754521963824,1.1098819292304911,1.0857325997983367
2019,1593,150030089291,1.07512846367019,1.2056128457334288,0.0305912114238943,am,150030089291.0,1794.0,377.0,4.758620689655173,1.1403706547018095,1.1213663171169344
2019,1594,150030089301,1.0643215649526776,1.1808784171628617,0.0229548180269872,am,150030089301.0,2207.0,147.0,15.013605442176871,1.1225999910577698,1.1095128164723098
2019,1595,150030089312,1.1520976311935889,1.5549074386936996,0.0541364943905877,am,150030089312.0,435.0,33.0,13.181818181818182,1.3535025349436443,1.349631660194279
2019,1596,150030090001,1.462504230741542,2.373581532581973,0.1365836893629114,am,150030090001.0,2331.0,73.0,31.931506849315067,1.9180428816617574,1.6229570367659603
2019,1597,150030091002,1.484865659532711,2.3252644163753766,0.2125481769800377,am,150030091002.0,1684.0,348.0,4.839080459770115,1.905065037954044,1.565976289806002
2019,1609,150030096082,1.150016674019101,1.4469569050180364,0.0054006451960383,am,150030096082.0,3148.0,310.0,10.154838709677419,1.2984867895185688,1.258205152766336
2019,1612,150030098011,1.3356561158793028,2.570960261773499,0.0125563549043863,am,150030098011.0,2141.0,34.0,62.970588235294116,1.9533081888264008,1.9248669108821908
2019,1613,150030098012,1.3315500724889529,2.496315534620785,0.0116958144674449,am,150030098012.0,538.0,79.0,6.810126582278481,1.9139328035548688,1.8747440191675522
2019,1617,150030100001,1.237551272699192,2.0940468262974004,0.2840523616136993,am,150030100001.0,1047.0,1532.0,0.683420365535248,1.6657990494982962,1.6920889441050209
2019,1618,150030100002,1.2728239439286415,2.275804198091199,0.343064798542887,am,150030100002.0,2961.0,205.0,14.44390243902439,1.7743140710099201,1.7879960610002381
2019,1625,150030102021,1.136973273910495,1.6456860295023603,0.0072829365989566,am,150030102021.0,2118.0,810.0,2.6148148148148147,1.3913296517064278,1.4474271887167616
2019,1626,150030102022,1.1566487595554789,1.620058576676496,0.0127827396694346,am,150030102022.0,2520.0,455.0,5.538461538461538,1.3883536681159874,1.400648695892013
2019,1627,150030102023,1.2319517199821453,3.08668267863404,0.0124961382405659,am,150030102023.0,1475.0,238.0,6.197478991596639,2.1593171993080924,2.5055224393686264
2019,1628,150030102024,1.194300239768812,2.353370627655268,0.0126394389550002,am,150030102024.0,1641.0,24.0,68.375,1.77383543371204,1.9705016789671117
2019,1629,150030103032,1.135221582967585,1.66841646155088,0.0020523337682793,am,150030103032.0,620.0,118.0,5.254237288135593,1.4018190222592324,1.4696835283817187
2019,1630,150030103051,1.2088030021047682,1.7130482491576644,0.0047397713335913,am,150030103051.0,2108.0,43.0,49.02325581395349,1.4609256256312162,1.4171442709646684
2019,1631,150030103053,1.2088030021047682,1.7130482491576646,0.0047397713335914,am,150030103053.0,756.0,145.0,5.213793103448276,1.4609256256312164,1.4171442709646687
2019,1635,150030103081,1.4996050298907442,2.5967603380746227,0.1975482207108463,am,150030103081.0,1035.0,57.0,18.157894736842106,2.0481826839826835,1.7316295199835474
2019,1636,150030103082,1.3151302283403663,2.025576461423504,0.0825542826911495,am,150030103082.0,478.0,34.0,14.058823529411764,1.670353344881935,1.5402097965459192
2019,1637,150030103083,1.2725222356865518,1.8870329224354645,0.0999010595962419,am,150030103083.0,1893.0,138.0,13.717391304347826,1.579777579061008,1.4829076219775221
2019,1638,150030105031,1.293331784134892,1.797207827175848,0.0115730443844654,am,150030105031.0,817.0,29.0,28.17241379310345,1.54526980565537,1.3895953453104055
2019,1639,150030105032,1.293331784134892,1.797207827175848,0.0115730443844654,am,150030105032.0,786.0,405.0,1.9407407407407407,1.54526980565537,1.3895953453104055
2019,1640,150030105051,1.7311857140198517,3.21261933946923,0.0115471123457742,am,150030105051.0,1133.0,24.0,47.208333333333336,2.471902526744541,1.8557335088038918
2019,1641,150030105053,1.7311857140198514,3.21261933946923,0.0115471123457742,am,150030105053.0,551.0,28.0,19.678571428571427,2.471902526744541,1.855733508803892
2019,1642,150030105071,1.2254411574065345,1.6430077075811151,0.0120755428321267,am,150030105071.0,2790.0,1492.0,1.8699731903485255,1.4342244324938247,1.3407479401608304
2019,1643,150030105072,1.7311857140198514,3.21261933946923,0.0115471123457742,am,150030105072.0,2594.0,233.0,11.133047210300429,2.471902526744541,1.855733508803892
2019,1644,150030105082,1.7311857140198517,3.21261933946923,0.0115471123457742,am,150030105082.0,1651.0,737.0,2.2401628222523744,2.471902526744541,1.8557335088038918
2019,1645,150030106012,1.4753316947975037,2.7551223750293583,0.0107663565634895,am,150030106012.0,1431.0,391.0,3.659846547314578,2.1152270349134312,1.8674596260249883
2019,1646,150030106013,1.5492998831040374,2.413334148607738,0.0861786345592041,am,150030106013.0,834.0,284.0,2.936619718309859,1.9813170158558877,1.557693365194477
2019,1647,150030106021,1.644736891415143,2.840479063091357,0.1167892600663199,am,150030106021.0,1424.0,465.0,3.0623655913978496,2.24260797725325,1.7270112185830457
2019,1648,150030106022,1.6528236024553666,3.052983892122201,0.136898733734147,am,150030106022.0,1866.0,75.0,24.88,2.3529037472887837,1.8471323180445958
2019,1649,150030106023,1.272183531325488,1.8171642500292275,0.044050125717281,am,150030106023.0,2071.0,563.0,3.6785079928952045,1.5446738906773576,1.428382151855027
